,Unnamed: 0,Unnamed: 0.1,ID,Response,Grade,Question
16396,16396,20641,640080dea627eeb31a3d305d032f6df57a0ee21da5dcbd20ff6bbe259d5ca01d650ffa6e7bab08f963664be0fe5ab3d7fb527ab7ad27b3354df44960876962d7,"to add to the top of the stack we would push_front at the vector ,complexity is always linear O(n).

to remove at the top of the stack, we would pop_front at the vector. complexity is always linear O(n).",4.0,57
16397,16397,20642,92791654d3cd52922c5b338b34156b28fe55a4ccee1e7fc5905b97888cf317c2fcae873ea940af535130a211df4483d7fb93e8718b1976f9cc9aa146daf834aa,"complexity is 0(1)

just as how you use push_back function for the vector to add values at the back you would use a similar push function to add values on top of the stack. Therefore the thing stored latest in the stack is what is at the back of the vector.",0.0,57
16398,16398,20643,55ff8d4f9ee8af9848a55dc4a2a3322adb850c959c61827806d583f4f72e4caf8076da8ae41627b21a0edd1eccee2cd496b303fbcb256d41e8ba6c3b55c02e66,"push - O(n) We always need to traverse through the vector until we reach the front in order to insert at the front of the vector.

pop- O(n) We need to traverse the vector until we reach the last item then erase it from the stack.

peek- O(1) the item will always be at the top of the stack. We need to access the address by simply calling the item at the top of the stack

size- O(n) traverse through the vector till you reach the last item while keeping count then return the count.",3.0,57
16399,16399,20644,67bc8fffe61d28188b3d7107d51be90441e6dd51c98f3db877749a2a97847646dc952b6812856f170fac011bfccdf49477179e4f3e8c4e51b5aea238df99b414,"Push function: use the push_front function which will push the object to the front when called .The time complexity will be O(n) since all the other elements need to be shifted one position to the right

Pop function: use the pop_front function which pop the value at the front when called.The time complexity will be O(n)  since the other values will have shift one position to the left.

size: use size() function which will return the size of the vector .The time complexity will be O(1)

peek: use the front function which return the value of the element at the front of the stack.The time complexity will be O(1)",6.0,57
16400,16400,20645,d2c94c0dca7decb41292af9de73a32afa110cab818c0e296b000bfe9dd7b6bf221a0332e01f53ce869a1f4affd4abbea90b7e61d9504a5178a430b94bbde20af,"To add to the top of the stack, you use push_front(t) with time complexity O(n).

To remove from the top of the stack, you use pop_front(t) with time complexty O(n).

To get the size of the stack, you use size() with time complexity O(1)

To get a reference of the item at the top of the stack, you use front() with time complexity O(1).",4.0,57
16401,16401,20646,936c1ec869d8f0942d3b84b8b6c320188374f7b930016464dda43168d457286fd222e445f17b63344d55d3ca25f550407692016dc54317e807a5e1c9658269bd,"ALLOCATE ENOUGH MEMORY.

VOID PUSH

VOID POP.

BOTH 0(1) IN BEST CASE

0(N) IN WORST CASE",0.0,57
16402,16402,20647,7c939bb7eae30ac9fde6bed7ba91e751cb79bad249785d6c36230c4d9e80b55aaaf08d983990b398d630a07852718c75269fe0b377bbd248cf1db616b416f57e,"With the front of the vector as the top of the stack;
to implement a PUSH function that means I will have to copy each element to the right (assuming it starts from the left as the front) starting with the right most element in the vector and then setting the value of the element at index 0 to my new element that is being pushed. In some cases if there is no space I would have to reallocate and then copy elements across to the new buffer and then copy them again to the right and lastly setting the value at index 0 to be the new element being pushed. and with each push I increment my counter(NUM+1)

O(N) in worst cases O(N^2)

For the POP function I would simply copy each element to the left starting with the element at index 1. and then decrement the counter(NUM-1)

O(N)

For the PEEK/TOP function I would simply return the element/reference to the element at index 0.

O(1) CONSTANT TIME

For the SIZE function I would simply return the counter, (NUM)

O(1)",4.0,57
16403,16403,20648,4ee5c3f6edd0831bd10d63a696f6638df5b754a34f97686d41e648c7e383b2fbf2f7080c3b7f108b718723955a3e61137ab00a8d8d64c8fb5453ee8eef444085,"as stacks use LIFO principle, the front of the vector will correspond to the top of the stack and an element will be removed from the front of the vector.

for creating the stack we will include the <stack> header file in our code. then use std:stack to define it.",2.0,57
16404,16404,20649,562a79f866657142ac8bf9d260020a41dd948177d2bce6c88383e228d52056cf2d2544e838847e98137352689514e6b5fccb58b9b8779b353c6c283dfc7313ad,"The implementation would require a protected data member which in this case will be a vector. The functions included specifically pop() and push() will take O(n) because their implementantions and also due to the way a vector is constructed and its points are placed contiguosly that means that each and every time we pop() we have to make a new data buffer in memory and copy the next n-1 items after the first so that we 'POP' at the top of the stack . The same thing happens where we have to push, we are going to make a new data buffer which is capable of holding n+1 elements where n is the size of the previous vector and not the allocated blocks of memory, then we would have to copy first the new item into the front of the vector then copy the remaining items into the new vector which would always be some linear function hence the time complexity would be O(n).",6.0,57
16405,16405,20650,6a787853e1f57b2d3b0d74f5ae62b179adb7413dd588b37a8f7082bdd65e471590c4f39498c937e59e73bcf33962fea95df098117d05b73852f11db547a99d9b,"-When using vector as a data storage the vector stores a pointer to some data that is on the heap.

-the vector would also store the items stored in the stack and the amount of space that is being used.

-pushing =O(n)

-popping=O(n)

-size =O(1)

-peek=O(1)",2.0,57
16406,16406,20651,f4debaed9518cebe07277fbc6a1a427b3b49ad2f5df06234a9ca97b5e7abc3c76bca6dd791def2ebc753df680f825e521d18fc584971614c1d810f0fc7ab9f41,"Using a vector has benefits of using it's built in functions so for adding items to the stack I would use the push_front(t) function which has  O(n) time complexity

for removing items I would the pop_front() function because we would be removing from the front of the vector which is the top of the stack. The time complexity of is O(n) because we would need to copy all items to the left index after popping

To get the size of the stack i would use function size() which will take constant time. O(1) is the time complexity

for the peek I would use the data.front() function to give me the first item with time complexity O(1)",6.0,57
16407,16407,20652,6ce5c22e2014cf62c3f9857f1a5d029cd8403915d5de52ffef745d92a330418a129b81b3d1fc019ceb103f7414cb06b86a44ab05670ba63e692007c026c9822e,"To implement a stack using a vector where the front of the vector corresponds to the top of the stack would require 
moving every element/item in the vector one element back, therefore, needing multiple copies of the same vector in 

order to add to the front or remove from the front. Time complexity - O(n)",4.0,57
